X;Result
-0.4100000000;-2.3008011915
-0.4000000000;-2.3652224053
-0.3900000000;-2.4327649597
-0.3800000000;-2.5036758739
-0.3700000000;-2.5782288538
-0.3600000000;-2.6567279994
-0.3500000000;-2.7395121462
-0.3400000000;-2.8269599740
-0.3300000000;-2.9194960441
-0.3200000000;-3.0175979685
-0.3100000000;-3.1218049663
-0.3000000000;-3.2327281321
-0.2900000000;-3.3510628240
-0.2800000000;-3.4776037300
-0.2700000000;-3.6132632308
-0.2600000000;-3.7590940570
-0.2500000000;-3.9163173522
-0.2400000000;-4.0863577597
-0.2300000000;-4.2708876614
-0.2200000000;-4.4718834824
-0.2100000000;-4.6916980824
-0.2000000000;-4.9331548643
-0.1900000000;-5.1996716019
-0.1800000000;-5.4954255429
-0.1700000000;-5.8255767837
-0.1600000000;-6.1965754099
-0.1500000000;-6.6165914932
-0.1400000000;-7.0961293714
-0.1300000000;-7.6489254443
-0.1200000000;-8.2932948659
-0.1100000000;-9.0542127965
-0.1000000000;-9.9666459187
-0.0900000000;-11.0810965967
-0.0800000000;-12.4733239244
-0.0700000000;-14.2623756977
-0.0600000000;-16.6466648297
-0.0500000000;-19.9833344721
-0.0400000000;-24.9866708579
-0.0300000000;-33.3233418821
-0.0200000000;-49.9933520153
-0.0100000000;-99.9967357214
-0.0000000000;158193314.5313425000
